Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,source,library
prerank,positive regulation of immune system process (GO:0002684),0.24945401345024415,1.1894563792428845,0.2222222222222222,0.6522213317754013,1.0,5/20,5.84%,MADCAM1;LILRB2;MIA3;LGALS9;TNFRSF18,GOBP,GO_Biological_Process_2021
prerank,response to DNA damage checkpoint signaling (GO:0072423),-0.5814056298753787,-1.1891289309681616,0.23684210526315788,1.0,1.0,3/5,22.23%,EME1;SMC1A;APAF1,GOBP,GO_Biological_Process_2021
prerank,hepatocyte growth factor receptor signaling pathway (GO:0048012),0.3324530124121178,1.188777847609635,0.2222222222222222,0.6525654649588292,1.0,2/11,3.85%,RAC1;SIRT2,GOBP,GO_Biological_Process_2021
prerank,regulation of cytokine production involved in immune response (GO:0002718),0.28497110495083156,1.1886613357690352,0.25,0.651170772979155,1.0,6/21,8.26%,LILRB1;SLC7A5;TRPM4;TNFRSF1B;LAPTM5;TNFRSF14,GOBP,GO_Biological_Process_2021
prerank,inorganic anion transmembrane transport (GO:0098661),-0.37285777763909655,-1.18852315809692,0.19791666666666666,1.0,1.0,28/44,48.93%,SLC5A5;SLC25A30;SLC26A2;SLC37A4;CLCN3;ANO6;SLC12A2;SLC5A6;ANO5;SLC37A3;SLC25A14;SLC12A6;SLC37A2;SLC1A1;GLRA1;SLC12A3;SLC4A8;SLC12A1;GABRR2;ANO7;ANO9;SLC37A1;SLC25A3;SLC12A4;ANO2;LRRC8A;XPR1;SLC20A2,GOBP,GO_Biological_Process_2021
prerank,cortical cytoskeleton organization (GO:0030865),0.24503573601021367,1.1885033525732307,0.0,0.6500567705016889,1.0,9/39,7.06%,LLGL2;RHOC;RAC1;FMNL1;FHOD1;RHOG;RAC2;RAB13;RHOA,GOBP,GO_Biological_Process_2021
prerank,hippo signaling (GO:0035329),-0.39033784626643425,-1.1880987681829953,0.1958762886597938,1.0,1.0,15/25,42.44%,DCHS1;TEAD2;SAV1;MOB1B;STK3;STK4;WWC1;TEAD3;AMOTL1;LATS1;AMOT;MOB1A;FAT4;YWHAB;CASP3,GOBP,GO_Biological_Process_2021
prerank,iron ion transmembrane transport (GO:0034755),-0.5034691183093878,-1.1871696148882682,0.26136363636363635,1.0,1.0,7/10,37.76%,ABCB7;SLC40A1;ABCC5;SLC39A14;SLC11A2;ABCB6;SLC39A8,GOBP,GO_Biological_Process_2021
prerank,positive regulation of interleukin-1 beta production (GO:0032731),0.19293298305234244,1.1870827894888387,0.0,0.6517681725559935,1.0,8/50,7.30%,CCL3;IFNG;TYROBP;CASP1;ORM1;LGALS9;MYD88;PYCARD,GOBP,GO_Biological_Process_2021
prerank,histone acetylation (GO:0016573),-0.3521553502065478,-1.1870032285128438,0.16161616161616163,1.0,1.0,36/67,43.65%,LEF1;APBB1;JADE3;ZZZ3;SUPT3H;TAF5;ING5;EPC1;KAT2A;JADE1;TADA2A;TADA1;ACTL6A;YEATS2;EP300;DR1;JADE2;MAP3K7;KAT6B;ATF2;BRPF1;EP400;HAT1;YEATS4;POLE3;PHF20L1;KAT6A;BRD1;MSL3;TRRAP;BEND3;PHF20;MBIP;TRIM16;BRCA2;RUVBL1,GOBP,GO_Biological_Process_2021
prerank,regulation of substrate adhesion-dependent cell spreading (GO:1900024),0.2194618711776234,1.186925002212843,0.0,0.6505675803282973,1.0,12/42,10.39%,S100A10;CALR;RAC1;EFNA5;FBLN1;TESK1;GBP1;ILK;ACTN4;P4HB;MYADM;CIB1,GOBP,GO_Biological_Process_2021
prerank,DNA replication checkpoint signaling (GO:0000076),-0.4246965133309183,-1.186841736250579,0.22826086956521738,1.0,1.0,8/17,34.30%,NAE1;TIMELESS;RAD9B;RAD17;DNA2;HUS1;TOPBP1;ZNF830,GOBP,GO_Biological_Process_2021
prerank,positive regulation of DNA metabolic process (GO:0051054),-0.35104755589792525,-1.186718382567336,0.20202020202020202,1.0,1.0,12/53,14.29%,NPAS2;MYC;RGCC;DNMT3L;GNL3;POT1;DHX9;ERCC8;BRCC3;APLF;WRN;RAD50,GOBP,GO_Biological_Process_2021
prerank,actin filament bundle assembly (GO:0051017),-0.37564808658990423,-1.1865529200678064,0.20833333333333334,1.0,1.0,6/32,9.47%,PAWR;ADD2;PLS1;ESPNL;MYO1B;ESPN,GOBP,GO_Biological_Process_2021
prerank,import into cell (GO:0098657),-0.3534839305544103,-1.1865460169405644,0.28125,1.0,1.0,15/39,27.65%,SLC7A8;LRRC8C;SLC29A2;LRRC8D;SLC38A1;SLC46A1;SLC16A2;SLC6A13;SLC5A3;SLC5A6;SLC39A14;TSPO2;SLC11A2;SLC6A14;SLC12A6,GOBP,GO_Biological_Process_2021
prerank,dendritic cell migration (GO:0036336),-0.4283021508406092,-1.186145182484885,0.2247191011235955,1.0,1.0,2/18,0.27%,CCR7;CCR6,GOBP,GO_Biological_Process_2021
prerank,imitative learning (GO:0098596),-0.6043989397747859,-1.1860988613035512,0.3013698630136986,1.0,1.0,3/5,28.14%,CNTNAP2;NRXN1;SHANK3,GOBP,GO_Biological_Process_2021
prerank,vocal learning (GO:0042297),-0.6043989397747859,-1.1860988613035512,0.3013698630136986,1.0,1.0,3/5,28.14%,CNTNAP2;NRXN1;SHANK3,GOBP,GO_Biological_Process_2021
prerank,regulation of systemic arterial blood pressure by hormone (GO:0001990),-0.45433767881066367,-1.1857992806782216,0.2391304347826087,1.0,1.0,8/13,41.64%,NOS3;AVPR1A;EDN1;RASL10B;AVPR1B;ENPEP;OXTR;AVPR2,GOBP,GO_Biological_Process_2021
prerank,regulation of mRNA processing (GO:0050684),-0.38108206986112,-1.185789319349785,0.21649484536082475,1.0,1.0,14/36,25.05%,PTCD2;KHDRBS2;SRSF10;IWS1;DHX9;AHCYL1;NCBP1;SLTM;SRPK3;SON;METTL16;PAPOLA;QKI;TIA1,GOBP,GO_Biological_Process_2021
prerank,amino acid transmembrane transport (GO:0003333),-0.3642352629817042,-1.185602236886674,0.20618556701030927,1.0,1.0,19/39,36.90%,SLC7A8;SFXN2;SLC7A6;SLC38A11;LRRC8D;SLC38A1;SLC16A2;SLC38A6;SLC25A13;SLC6A13;SFXN1;TSPO2;SLC6A14;SLC36A3;SLC38A7;SLC25A12;SLC6A6;SLC7A1;SLC38A9,GOBP,GO_Biological_Process_2021
prerank,transepithelial transport (GO:0070633),-0.4309824919199237,-1.1853128691849122,0.26136363636363635,1.0,1.0,10/16,38.65%,SLC23A2;SLC12A2;CXADR;GPLD1;SLC23A1;ABCC2;BEST1;SLC1A1;ABCB1;ABCG2,GOBP,GO_Biological_Process_2021
prerank,regulation of cartilage development (GO:0061035),-0.4279956927799373,-1.185247012037325,0.20652173913043478,1.0,1.0,8/16,37.86%,TAPT1;SOX5;BMPR2;KAT2A;SCX;ZBTB16;MBOAT2;TRPS1,GOBP,GO_Biological_Process_2021
prerank,ribosomal small subunit biogenesis (GO:0042274),-0.38266394776203055,-1.1851745778593223,0.19387755102040816,1.0,1.0,15/37,31.69%,WDR3;NOM1;RIOK2;SRFBP1;NOL11;LTV1;RPS17;RPS6;NOP14;METTL17;EMG1;RPS24;RPS5;PWP2;RIOK1,GOBP,GO_Biological_Process_2021
prerank,protein deglycosylation involved in glycoprotein catabolic process (GO:0035977),-0.554701614850284,-1.1850725680167464,0.24358974358974358,1.0,1.0,2/5,10.63%,EDEM1;EDEM3,GOBP,GO_Biological_Process_2021
prerank,ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466),-0.554701614850284,-1.1850725680167464,0.24358974358974358,1.0,1.0,2/5,10.63%,EDEM1;EDEM3,GOBP,GO_Biological_Process_2021
prerank,mannose trimming involved in glycoprotein ERAD pathway (GO:1904382),-0.554701614850284,-1.1850725680167464,0.24358974358974358,1.0,1.0,2/5,10.63%,EDEM1;EDEM3,GOBP,GO_Biological_Process_2021
prerank,cellular polysaccharide catabolic process (GO:0044247),-0.42764928847902484,-1.184976723148666,0.25555555555555554,1.0,1.0,6/16,22.89%,AGL;PGM2;PGM2L1;PHKA2;PYGL;PYGB,GOBP,GO_Biological_Process_2021
prerank,tRNA 3'-end processing (GO:0042780),-0.5464548315622079,-1.1848201844390007,0.275,1.0,1.0,3/6,17.79%,TRMT10C;TRNT1;SSB,GOBP,GO_Biological_Process_2021
prerank,ncRNA catabolic process (GO:0034661),-0.4069518594827316,-1.1847868218724233,0.22580645161290322,1.0,1.0,18/25,47.44%,EXOSC2;DIS3L2;DIS3L;EXOSC8;DIS3;SND1;EXOSC7;ZCCHC8;EXOSC3;POP1;EXOSC9;SLFN14;XRN1;EXOSC5;EXOSC10;PARN;EXOSC6;LIN28A,GOBP,GO_Biological_Process_2021
prerank,intracellular estrogen receptor signaling pathway (GO:0030520),-0.438166772400482,-1.1846827497299022,0.25274725274725274,1.0,1.0,7/15,29.29%,DDX17;PPARGC1B;NCOA4;ESR1;AR;DDX54;ARID1A,GOBP,GO_Biological_Process_2021
prerank,negative regulation of leukocyte apoptotic process (GO:2000107),-0.4792431995811277,-1.1846696162798402,0.23529411764705882,1.0,1.0,1/10,0.08%,CCR7,GOBP,GO_Biological_Process_2021
prerank,regulation of glucose metabolic process (GO:0010906),-0.37802642402703523,-1.1844547857242895,0.1958762886597938,1.0,1.0,9/29,22.17%,RORC;IRS1;PDK1;PDK4;OGT;GPLD1;MLYCD;PDK3;FOXK1,GOBP,GO_Biological_Process_2021
prerank,cellular glucan metabolic process (GO:0006073),-0.47476011282639285,-1.1842642348355212,0.25609756097560976,1.0,1.0,5/9,38.96%,GBE1;PYGL;PHKB;GSK3B;PRKAG2,GOBP,GO_Biological_Process_2021
prerank,RNA interference (GO:0016246),-0.4190048632829262,-1.184229489963914,0.21052631578947367,1.0,1.0,7/17,24.65%,DHX9;DROSHA;TERT;TSN;DICER1;CELF1;TSNAX,GOBP,GO_Biological_Process_2021
prerank,negative regulation of peptidase activity (GO:0010466),0.2703974245227141,1.1841976820375024,0.0,0.6567034577434449,1.0,11/42,7.82%,CST7;CSTB;SERPINA1;SERPING1;NLRP7;CST3;CSTA;TIMP1;PARK7;GAPDH;SERPINB6,GOBP,GO_Biological_Process_2021
prerank,angiotensin-activated signaling pathway (GO:0038166),-0.5457334320228759,-1.1839802412718097,0.2682926829268293,1.0,1.0,3/6,25.68%,AHCYL1;CA2;SRC,GOBP,GO_Biological_Process_2021
prerank,protein lipoylation (GO:0009249),-0.597597282644919,-1.1834841183264733,0.24675324675324675,1.0,1.0,3/5,21.51%,LIPT2;NNAT;LIPT1,GOBP,GO_Biological_Process_2021
prerank,miRNA metabolic process (GO:0010586),-0.41843318102879096,-1.1834743249570092,0.25842696629213485,1.0,1.0,5/16,19.42%,DIS3L2;DDX17;DROSHA;SND1;DICER1,GOBP,GO_Biological_Process_2021
prerank,pharyngeal system development (GO:0060037),-0.4668902296024764,-1.1831725660012855,0.23655913978494625,1.0,1.0,4/13,30.58%,NOG;BMPR2;TGFBR1;HES1,GOBP,GO_Biological_Process_2021
prerank,aspartate family amino acid biosynthetic process (GO:0009067),-0.5243553315397953,-1.1831359376595547,0.27631578947368424,1.0,1.0,3/7,21.63%,MTRR;MTR;GOT1,GOBP,GO_Biological_Process_2021
prerank,glucan catabolic process (GO:0009251),-0.4282292910643842,-1.1830171600485555,0.25,1.0,1.0,6/15,22.89%,AGL;PGM2;PGM2L1;PHKA2;PYGL;PYGB,GOBP,GO_Biological_Process_2021
prerank,nucleotide-sugar metabolic process (GO:0009225),-0.47580462708893295,-1.1825532742089422,0.26582278481012656,1.0,1.0,7/10,40.71%,CSGALNACT1;GALT;FUT8;GFPT2;GFPT1;SLC35A3;EXTL2,GOBP,GO_Biological_Process_2021
prerank,protein modification by small protein conjugation or removal (GO:0070647),-0.4753612312145584,-1.1824001214511621,0.2682926829268293,1.0,1.0,8/13,35.22%,NAE1;UBA2;SENP6;SAE1;UBA5;UBA6;DESI2;UBA3,GOBP,GO_Biological_Process_2021
prerank,positive regulation of T-helper 2 cell differentiation (GO:0045630),-0.5485470480575009,-1.1823720113512843,0.2564102564102564,1.0,1.0,1/6,9.37%,TNFSF4,GOBP,GO_Biological_Process_2021
prerank,embryonic camera-type eye development (GO:0031076),-0.5553703728044284,-1.1821525938643205,0.20833333333333334,1.0,1.0,2/5,20.15%,LRP6;KDM2B,GOBP,GO_Biological_Process_2021
prerank,mitotic DNA replication initiation (GO:1902975),-0.5618826306557533,-1.1820525322838333,0.2054794520547945,1.0,1.0,4/6,26.30%,MCM3;MCMDC2;POLA1;GINS3,GOBP,GO_Biological_Process_2021
prerank,nuclear cell cycle DNA replication initiation (GO:1902315),-0.5618826306557533,-1.1820525322838333,0.2054794520547945,1.0,1.0,4/6,26.30%,MCM3;MCMDC2;POLA1;GINS3,GOBP,GO_Biological_Process_2021
prerank,regulation of RNA splicing (GO:0043484),-0.3325136720388299,-1.1819654966641828,0.20202020202020202,1.0,1.0,44/73,50.12%,AHNAK2;RBM20;RBM12;KHDRBS2;RRP1B;SRSF10;HNRNPH1;CLK4;RBM12B;MBNL1;DYRK1A;SON;AFF2;GRSF1;METTL16;MBNL2;MBNL3;QKI;CELF1;PTBP2;ERN1;TIA1;METTL4;SETX;KHDRBS1;HABP4;CWC22;ZPR1;AHNAK;CLK1;KHDRBS3;RPS13;SRSF3;PIK3R1;PRX;TRA2B;RBM39;PTBP3;HNRNPF;ESRP1;SLC38A2;HNRNPK;ESRP2;HNRNPLL,GOBP,GO_Biological_Process_2021
prerank,regulation of natural killer cell mediated cytotoxicity (GO:0042269),0.2826186722823523,1.1816883777893947,0.2,0.661815374574031,1.0,8/26,11.01%,LILRB1;CD160;KLRD1;ARRB2;NCR1;LGALS9;LAMP1;CADM1,GOBP,GO_Biological_Process_2021
prerank,regulation of T cell mediated cytotoxicity (GO:0001914),0.27026973945689803,1.181629653476905,0.0,0.6605085042800786,1.0,6/26,6.26%,XCL1;LILRB1;KLRD1;HLA-B;IL12RB1;HLA-DRA,GOBP,GO_Biological_Process_2021
prerank,regulation of cellular extravasation (GO:0002691),-0.517339633372605,-1.1810764244182077,0.28,1.0,1.0,2/7,23.93%,JAM3;OLFM4,GOBP,GO_Biological_Process_2021
prerank,production of miRNAs involved in gene silencing by miRNA (GO:0035196),-0.3796317410834964,-1.1810686008026134,0.21649484536082475,1.0,1.0,20/25,57.55%,PUM1;PUM2;DROSHA;SMAD3;SMAD2;DICER1;METTL3;ZC3H7B;SNIP1;SMAD1;ADAR;AGO1;ZC3H7A;LIN28A;AGO3;PUS10;MRPL44;TARBP2;AGO4;TRIM71,GOBP,GO_Biological_Process_2021
prerank,folate transmembrane transport (GO:0098838),-0.5789949874421289,-1.1806383917438006,0.25,1.0,1.0,3/5,25.45%,SLC46A1;ABCC5;SLC25A32,GOBP,GO_Biological_Process_2021
prerank,cellular response to monoamine stimulus (GO:0071868),0.46534187065508303,1.180595632273305,0.21052631578947367,0.6617230631713339,1.0,3/6,15.74%,GNB1;GNG2;TGM2,GOBP,GO_Biological_Process_2021
prerank,preassembly of GPI anchor in ER membrane (GO:0016254),-0.4547835102229897,-1.180504422789793,0.21978021978021978,1.0,1.0,12/16,44.25%,PIGL;PIGM;PIGF;PIGG;PIGN;PIGP;PIGC;PIGB;PIGH;PIGA;PIGV;PIGW,GOBP,GO_Biological_Process_2021
prerank,negative regulation of complement activation (GO:0045916),-0.45533924906555456,-1.180363113203479,0.2441860465116279,1.0,1.0,2/12,1.83%,CR2;SUSD4,GOBP,GO_Biological_Process_2021
prerank,regulation of T-helper 17 cell lineage commitment (GO:2000328),-0.5671574535781674,-1.180222804023471,0.22077922077922077,1.0,1.0,2/6,2.75%,IL23R;IL23A,GOBP,GO_Biological_Process_2021
prerank,regulation of respiratory burst (GO:0060263),0.41070047216415895,1.1795287081319656,0.15,0.6636930609133455,1.0,2/7,5.63%,RAC1;RAC2,GOBP,GO_Biological_Process_2021
prerank,positive regulation of protein maturation (GO:1903319),-0.5057344265957877,-1.1792594532774945,0.23255813953488372,1.0,1.0,4/9,24.17%,SOX4;RHBDD1;NLRC4;BAG2,GOBP,GO_Biological_Process_2021
prerank,regulation of cAMP-dependent protein kinase activity (GO:2000479),-0.45041488218948533,-1.1791481485362998,0.2840909090909091,1.0,1.0,3/13,5.55%,PKIA;PKIG;PRKAR2B,GOBP,GO_Biological_Process_2021
prerank,cellular response to glucagon stimulus (GO:0071377),-0.43279725248993084,-1.178902987957341,0.2903225806451613,1.0,1.0,10/16,37.62%,ADCY3;PRKAR2B;CYSLTR2;PRKACB;ADCY7;PRKAR1A;PRKACG;ADCY6;PRKAR2A;ADCY5,GOBP,GO_Biological_Process_2021
prerank,mRNA destabilization (GO:0061157),-0.3802450967931585,-1.1786472888661905,0.2268041237113402,1.0,1.0,16/35,28.74%,ZC3H12D;DIS3L2;RBM24;GIGYF2;PUM1;YTHDF3;CNOT1;FTO;POLR2D;METTL14;METTL16;YTHDF2;CELF1;METTL3;PDE12;RC3H2,GOBP,GO_Biological_Process_2021
prerank,amyloid-beta metabolic process (GO:0050435),-0.41278700531270573,-1.1784342074713263,0.25,1.0,1.0,5/17,17.26%,BACE2;BACE1;MGAT3;IDE;DYRK1A,GOBP,GO_Biological_Process_2021
prerank,positive regulation of fatty acid beta-oxidation (GO:0032000),-0.5129516527440354,-1.178238645873868,0.26582278481012656,1.0,1.0,2/8,6.27%,IRS1;ABCD2,GOBP,GO_Biological_Process_2021
prerank,positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800),0.3731619918448043,1.1780394156495981,0.3076923076923077,0.6664128317147326,1.0,10/10,62.71%,TGFB1;MAP2K2;BMP4;RIPK1;TP53;DDX5;LIN28A;MAP2K1;MYCN;IL6,GOBP,GO_Biological_Process_2021
prerank,resolution of meiotic recombination intermediates (GO:0000712),-0.47939880084952113,-1.177706274679152,0.26666666666666666,1.0,1.0,9/13,40.69%,EME2;ERCC4;FANCM;EME1;TOP2B;TOP2A;MEIOB;RMI1;MSH4,GOBP,GO_Biological_Process_2021
prerank,mRNA catabolic process (GO:0006402),-0.36761156970071024,-1.1776973394969603,0.23469387755102042,1.0,1.0,17/39,28.90%,NUDT12;XRN2;THRAP3;ZC3H12D;DIS3L2;PNPT1;METTL16;CNOT10;LSM5;YTHDF2;NBAS;ERN1;METTL3;DCP2;PDE12;MRTO4;SUPV3L1,GOBP,GO_Biological_Process_2021
prerank,nuclear body organization (GO:0030575),-0.456635067785405,-1.1773662982249065,0.27380952380952384,1.0,1.0,7/12,37.98%,ETS1;AFF2;USPL1;HABP4;ZPR1;DYRK3;SERBP1,GOBP,GO_Biological_Process_2021
prerank,protein hexamerization (GO:0034214),-0.5039679842461307,-1.1771263731609138,0.26136363636363635,1.0,1.0,5/8,28.46%,LRRC8C;LRRC8D;YME1L1;SPAST;UGDH,GOBP,GO_Biological_Process_2021
prerank,positive regulation of stem cell proliferation (GO:2000648),-0.4569429869732896,-1.1770638382761944,0.21839080459770116,1.0,1.0,11/15,43.79%,PDCD2;KDM1A;LTBP3;TERT;FERMT2;N4BP2L2;CCNE1;PTPRC;HNRNPU;HMGA2;GJA1,GOBP,GO_Biological_Process_2021
prerank,catecholamine biosynthetic process (GO:0042423),-0.4970770145554051,-1.177039686830037,0.32926829268292684,1.0,1.0,2/9,4.32%,DBH;MOXD1,GOBP,GO_Biological_Process_2021
prerank,mitotic nuclear membrane organization (GO:0101024),-0.3577081019047423,-1.1768562214756038,0.19387755102040816,1.0,1.0,21/51,30.09%,CHMP7;NDC1;NUP37;SEH1L;NUP43;NUP35;RCC1;NUP107;NUP205;ANKLE2;NUP188;NUP93;NUP160;CC2D1B;NUP133;SPAST;VRK1;NUP155;IST1;LBR;REEP3,GOBP,GO_Biological_Process_2021
prerank,mitotic nuclear membrane reassembly (GO:0007084),-0.3577081019047423,-1.1768562214756038,0.19387755102040816,1.0,1.0,21/51,30.09%,CHMP7;NDC1;NUP37;SEH1L;NUP43;NUP35;RCC1;NUP107;NUP205;ANKLE2;NUP188;NUP93;NUP160;CC2D1B;NUP133;SPAST;VRK1;NUP155;IST1;LBR;REEP3,GOBP,GO_Biological_Process_2021
prerank,regulation of transcription elongation from RNA polymerase II promoter (GO:0034243),-0.4022770233873005,-1.1767209795466356,0.19387755102040816,1.0,1.0,15/27,46.10%,WDR43;TCERG1;EAF2;SUPT16H;RECQL5;CDK12;CDC73;CDK13;RNF168;BTBD18;HNRNPU;LEO1;EAPP;ZMYND11;EAF1,GOBP,GO_Biological_Process_2021
prerank,eye photoreceptor cell development (GO:0042462),-0.47627941982467475,-1.176397422121333,0.27586206896551724,1.0,1.0,5/11,26.10%,RPGRIP1L;CEP290;MYO7A;RPGRIP1;TOPORS,GOBP,GO_Biological_Process_2021
prerank,regulation of cilium assembly (GO:1902017),-0.3472439183557651,-1.1762213347133084,0.20833333333333334,1.0,1.0,42/57,53.87%,TBC1D16;USP6NL;IFT140;CEP120;TAPT1;CEP97;DYNC2LI1;ODF2L;SGSM3;CYLD;IFT88;SDCCAG8;EVI5;CDKL5;TBC1D15;TBC1D14;TBC1D9B;CDKL1;TBC1D8;TBC1D24;RABGAP1;TBC1D7;TBC1D1;IFT20;CCDC88A;CROCC;TBC1D5;CCP110;LIMK2;ATG5;BBS4;TBC1D22B;ARHGAP35;TBC1D13;DCDC2;TBC1D22A;TBC1D20;TBC1D30;TBC1D2;TBC1D2B;TBC1D19;HTT,GOBP,GO_Biological_Process_2021
prerank,positive regulation of fatty acid oxidation (GO:0046321),-0.47612094925043097,-1.1759828099279297,0.2839506172839506,1.0,1.0,4/11,20.66%,IRS1;ABCD2;MLYCD;PPARGC1A,GOBP,GO_Biological_Process_2021
prerank,negative regulation of T cell mediated immunity (GO:0002710),0.3612686690667482,1.1758791865845772,0.14285714285714285,0.6712139346412138,1.0,3/13,3.35%,XCL1;LILRB1;KLRD1,GOBP,GO_Biological_Process_2021
prerank,regulation of protein localization to cell periphery (GO:1904375),0.24661370449583842,1.1758176129960467,0.2222222222222222,0.6697220938434432,1.0,7/19,9.30%,ABCA2;MMP14;GBP1;VAMP8;PLK1;CLN3;MISP,GOBP,GO_Biological_Process_2021
prerank,positive regulation of apoptotic signaling pathway (GO:2001235),0.14167558565214758,1.175285144821551,0.0,0.6694351357644657,1.0,13/53,16.71%,SLC9A3R1;TNFSF12;BBC3;BCAP31;BAX;PYCARD;FIS1;NUPR1;STYXL1;DDIT3;TRIM39;GPER1;TNFRSF12A,GOBP,GO_Biological_Process_2021
prerank,cellular response to DNA damage stimulus (GO:0006974),-0.31551091498209477,-1.175281230286147,0.06,1.0,1.0,184/319,47.12%,MYC;MORC2;GTF2H3;MACROD2;APBB1;FANCF;CTLA4;FOXO1;TDP1;BLK;DYRK2;CBX5;CHD1L;MSH2;SETD7;ERCC4;ATM;FAN1;RPAIN;USP45;XPA;ALKBH8;RBM24;BCL2;MSH6;ETAA1;SIRT4;ACER2;MCM8;MMS19;RAD1;PARP1;RIF1;RAD18;TP53BP1;ERCC8;TIMELESS;ATR;SMC6;CHEK2;SAMHD1;WDHD1;LIG1;APLF;ASF1A;WRN;RAD50;RAD9B;MCM9;UFL1;INO80;STXBP4;RAD52;ZRANB3;RFC3;RAD17;POLI;ZBTB40;USP16;RECQL5;FNIP2;ZBTB4;CDKN2AIP;SMC1A;SMC5;SPRTN;XRCC5;IKBKE;POLE2;GTF2H1;HELB;SHPRH;PRAP1;PDS5A;BOD1L1;HUS1;METTL3;XIAP;STK33;BACH1;NIPBL;EID3;FBXO45;BTG2;CUL4B;POLA1;RBBP5;HINFP;NEK4;TOPORS;FOXP1;RNF169;ZDHHC16;UBA6;RAD51AP1;BAZ1B;SETX;ZBTB1;RPA1;AKTIP;USP3;ENDOV;TOPBP1;TAF1;TOP2A;ATF2;TRIP12;MAP2K6;USP47;ALKBH1;CASP9;NSMCE4A;OARD1;TAOK1;HERC2;INIP;RAD51D;POLE3;WDR48;DDB1;PSME4;UBR5;RAD51C;RFC5;APC;POLH;NCOA6;BRCA1;MUTYH;NABP1;XRCC2;TRRAP;MCL1;VCPIP1;RFWD3;MOAP1;CEP63;MAPK14;HIC1;RECQL;USP10;NPM1;BCL2L2;RAD51B;RNF168;INTS3;NRDE2;BARD1;BLM;VCP;PARP4;RBBP8;SIRT1;CASP2;APEX1;POLK;FBXO31;WAC;PLK3;UVRAG;DDX11;MBD4;RFC4;VAV3;UBE2E2;HMCES;ERCC3;RTEL1;FMR1;KIN;CHCHD6;OGG1;RBBP6;PDS5B;SMARCAL1;APTX;CUL4A;RMI2;MSH3;MNAT1;EPHA2;YY1;XRCC3;ALKBH3,GOBP,GO_Biological_Process_2021
prerank,negative regulation of Ras protein signal transduction (GO:0046580),-0.3945607394492765,-1.1752345408913727,0.2268041237113402,1.0,1.0,20/32,50.68%,SPRY1;SCAI;ABL2;KANK1;STAMBP;SYNGAP1;CUL3;ARHGAP44;MAPKAP1;CCDC125;TNFAIP1;DLC1;FLCN;ITGA3;RASIP1;STMN3;STMN1;ARHGAP24;ARHGAP35;MFN2,GOBP,GO_Biological_Process_2021
prerank,regulation of lamellipodium organization (GO:1902743),0.368916430935592,1.175054339810705,0.2,0.6683974962422298,1.0,4/11,5.47%,RAC1;WAS;CAPZB;TWF2,GOBP,GO_Biological_Process_2021
prerank,Golgi organization (GO:0007030),-0.3349144335033133,-1.1750040618366793,0.14,1.0,1.0,70/124,46.84%,RAB30;USP6NL;GOLGA8M;BET1;ARHGEF7;GOLGA8A;TRIP11;ATL2;COG3;ATP8B2;TRAPPC8;STX17;ZW10;TMED10;RAB43;ZFP69B;BLZF1;PI4K2B;COG2;SEC16B;MYO18A;COG1;ZNF501;SEC23IP;ARHGAP21;GOSR2;PRMT5;GCC2;TRAPPC11;LMAN1;VRK1;GOLGA5;FBXW8;GOLGB1;CSNK1A1;GOLGA8B;DYM;ATP8B1;CLASP2;ARFGEF1;SEC22B;HACE1;CUL7;PDCD10;TMED4;BAG5;ATL3;TMED5;VTI1A;UBXN2A;GBF1;VCPIP1;HUWE1;STX6;CLASP1;LYSMD3;LMAN1L;DYNC2H1;PLK3;VAMP4;GOLGA8K;TMED7;GORASP1;LRRK2;ATP8B4;GOLGA6B;SEC16A;FAM174B;UBXN2B;VPS51,GOBP,GO_Biological_Process_2021
prerank,phosphatidylcholine catabolic process (GO:0034638),-0.49965417146393376,-1.1749356766150818,0.24444444444444444,1.0,1.0,4/8,40.72%,ENPP2;PLA2G4A;PLA2G10;PNPLA8,GOBP,GO_Biological_Process_2021
prerank,protein acetylation (GO:0006473),-0.38385290869470223,-1.1748364397905884,0.25263157894736843,1.0,1.0,17/28,46.22%,NAA16;FOXO1;NAT9;NAA15;NAT10;CLOCK;ING5;ESCO1;EP300;HAT1;NAA35;KAT6A;SIRT1;MAPT;DSCC1;KAT2B;GTF2B,GOBP,GO_Biological_Process_2021
prerank,neuronal action potential (GO:0019228),-0.41243489279014933,-1.1747670251078977,0.24731182795698925,1.0,1.0,6/18,18.30%,SCN3A;KCNMB4;ANK3;SCN4A;SCN2A;SCN11A,GOBP,GO_Biological_Process_2021
prerank,ncRNA 3'-end processing (GO:0043628),-0.44314523084528046,-1.1746158618174765,0.27472527472527475,1.0,1.0,11/13,46.76%,INTS2;INTS8;TRNT1;SSB;INTS6;INTS7;TOE1;ELAC2;INTS5;PTCD1;INTS12,GOBP,GO_Biological_Process_2021
prerank,activation of protein kinase B activity (GO:0032148),0.2417676836612031,1.1742691845058386,0.14285714285714285,0.6686006784893936,1.0,7/25,10.43%,ADRA2B;PPIA;TXN;PARK7;ANG;NRG1;PRR5,GOBP,GO_Biological_Process_2021
